-12.609127	773.18042	312
-7.609127	768.18042	312
-12.609127	773.18042	262
-7.609127	768.18042	262
-12.609127	763.18042	312
-12.609127	763.18042	262
-17.609127	768.18042	312
-17.609127	768.18042	262
-9.073593	771.715954	312
-9.073593	771.715954	262
-12.609127	773.18042	267
-12.609127	773.18042	272
-12.609127	773.18042	277
-12.609127	773.18042	282
-12.609127	773.18042	287
-12.609127	773.18042	292
-12.609127	773.18042	297
-12.609127	773.18042	302
-12.609127	773.18042	307
-7.609127	768.18042	307
-7.609127	768.18042	302
-7.609127	768.18042	297
-7.609127	768.18042	292
-7.609127	768.18042	287
-7.609127	768.18042	282
-7.609127	768.18042	277
-7.609127	768.18042	272
-7.609127	768.18042	267
-9.073593	764.644886	312
-12.609127	763.18042	307
-12.609127	763.18042	302
-12.609127	763.18042	297
-12.609127	763.18042	292
-12.609127	763.18042	287
-12.609127	763.18042	282
-12.609127	763.18042	277
-12.609127	763.18042	272
-12.609127	763.18042	267
-9.073593	764.644886	262
-16.144661	771.715954	312
-17.609127	768.18042	267
-17.609127	768.18042	272
-17.609127	768.18042	277
-17.609127	768.18042	282
-17.609127	768.18042	287
-17.609127	768.18042	292
-17.609127	768.18042	297
-17.609127	768.18042	302
-17.609127	768.18042	307
-16.144661	771.715954	262
-16.144661	764.644886	262
-16.144661	764.644886	312
-9.073593	771.715954	267
-9.073593	771.715954	272
-9.073593	771.715954	277
-9.073593	771.715954	282
-9.073593	771.715954	287
-9.073593	771.715954	307
-9.073593	771.715954	302
-9.073593	771.715954	297
-9.073593	771.715954	292
-9.073593	764.644886	307
-9.073593	764.644886	302
-9.073593	764.644886	297
-9.073593	764.644886	292
-9.073593	764.644886	287
-9.073593	764.644886	267
-9.073593	764.644886	272
-9.073593	764.644886	277
-9.073593	764.644886	282
-16.144661	771.715954	307
-16.144661	771.715954	302
-16.144661	771.715954	297
-16.144661	771.715954	292
-16.144661	771.715954	287
-16.144661	771.715954	267
-16.144661	771.715954	272
-16.144661	771.715954	277
-16.144661	771.715954	282
-16.144661	764.644886	267
-16.144661	764.644886	272
-16.144661	764.644886	277
-16.144661	764.644886	282
-16.144661	764.644886	287
-16.144661	764.644886	307
-16.144661	764.644886	302
-16.144661	764.644886	297
-16.144661	764.644886	292
