72.390873	798.18042	312
67.390873	793.18042	312
72.390873	798.18042	262
67.390873	793.18042	262
62.390873	798.18042	312
62.390873	798.18042	262
67.390873	803.18042	312
67.390873	803.18042	262
70.926407	794.644886	312
70.926407	794.644886	262
72.390873	798.18042	267
72.390873	798.18042	272
72.390873	798.18042	277
72.390873	798.18042	282
72.390873	798.18042	287
72.390873	798.18042	292
72.390873	798.18042	297
72.390873	798.18042	302
72.390873	798.18042	307
67.390873	793.18042	307
67.390873	793.18042	302
67.390873	793.18042	297
67.390873	793.18042	292
67.390873	793.18042	287
67.390873	793.18042	282
67.390873	793.18042	277
67.390873	793.18042	272
67.390873	793.18042	267
63.855339	794.644886	312
62.390873	798.18042	307
62.390873	798.18042	302
62.390873	798.18042	297
62.390873	798.18042	292
62.390873	798.18042	287
62.390873	798.18042	282
62.390873	798.18042	277
62.390873	798.18042	272
62.390873	798.18042	267
63.855339	794.644886	262
70.926407	801.715954	312
67.390873	803.18042	267
67.390873	803.18042	272
67.390873	803.18042	277
67.390873	803.18042	282
67.390873	803.18042	287
67.390873	803.18042	292
67.390873	803.18042	297
67.390873	803.18042	302
67.390873	803.18042	307
70.926407	801.715954	262
63.855339	801.715954	262
63.855339	801.715954	312
70.926407	794.644886	267
70.926407	794.644886	272
70.926407	794.644886	277
70.926407	794.644886	282
70.926407	794.644886	287
70.926407	794.644886	307
70.926407	794.644886	302
70.926407	794.644886	297
70.926407	794.644886	292
63.855339	794.644886	307
63.855339	794.644886	302
63.855339	794.644886	297
63.855339	794.644886	292
63.855339	794.644886	287
63.855339	794.644886	267
63.855339	794.644886	272
63.855339	794.644886	277
63.855339	794.644886	282
70.926407	801.715954	307
70.926407	801.715954	302
70.926407	801.715954	297
70.926407	801.715954	292
70.926407	801.715954	287
70.926407	801.715954	267
70.926407	801.715954	272
70.926407	801.715954	277
70.926407	801.715954	282
63.855339	801.715954	267
63.855339	801.715954	272
63.855339	801.715954	277
63.855339	801.715954	282
63.855339	801.715954	287
63.855339	801.715954	307
63.855339	801.715954	302
63.855339	801.715954	297
63.855339	801.715954	292
